131;77;254;230;land;false;plains;1
132;232;122;211;land;false;plains;1
133;205;169;253;land;false;plains;1
134;231;166;164;land;false;plains;1
135;232;213;70;land;true;plains;1
136;235;247;63;land;false;plains;1
137;254;228;67;land;false;plains;1
138;248;198;62;land;false;plains;1
139;102;182;217;land;false;plains;1
140;248;236;109;land;true;plains;1
141;180;252;186;land;false;plains;1
142;246;177;141;land;false;plains;1
143;225;209;130;land;false;plains;1
144;215;252;131;land;false;plains;1
145;250;223;45;land;false;plains;1
146;116;221;246;land;false;plains;1
147;253;165;233;land;false;plains;1
148;251;54;249;land;true;plains;1
149;88;232;194;land;false;plains;1
150;199;192;232;land;true;plains;1
151;253;213;188;land;false;plains;1
152;241;171;182;land;false;plains;1
153;251;149;232;land;false;plains;1
154;185;170;160;land;true;plains;1
155;222;203;236;land;false;plains;1
156;244;123;161;land;true;plains;1
157;121;213;196;land;false;plains;1
158;231;218;64;land;false;plains;1
159;135;218;239;land;false;plains;1
160;116;244;221;land;false;plains;1
161;223;203;169;land;false;plains;1
162;177;128;239;land;false;plains;1
163;237;75;235;land;false;plains;1
164;165;189;219;land;false;plains;1
165;231;60;214;land;false;plains;1
166;175;231;124;land;true;plains;1
167;234;244;206;land;false;plains;1
168;152;249;153;land;false;plains;1
169;244;117;191;land;false;plains;1
170;7;248;251;land;false;plains;1
171;48;252;239;land;false;plains;1
172;251;241;222;land;false;plains;1
173;184;165;164;land;false;plains;1
174;206;251;164;land;false;plains;1
175;13;254;247;land;false;plains;1
176;214;174;158;land;true;plains;1
177;176;241;107;land;false;plains;1
178;217;114;195;land;false;plains;1
179;208;209;230;land;false;plains;1
180;115;249;146;land;true;plains;1
181;160;190;254;land;false;plains;1
182;159;149;227;land;false;plains;1
183;183;219;107;land;false;plains;1
184;67;243;191;land;false;plains;1
185;165;170;250;land;false;plains;1
186;241;161;222;land;true;plains;1
187;183;217;109;land;true;plains;1
188;176;245;199;land;true;plains;1
189;213;179;164;land;false;plains;1
190;219;67;244;land;false;plains;1
191;148;193;230;land;false;plains;1
192;210;176;176;land;false;plains;1
193;183;191;181;land;false;plains;1
194;225;153;182;land;false;plains;1
195;193;125;230;land;false;plains;1
196;198;135;198;land;false;plains;1
197;93;198;242;land;false;plains;1
198;148;240;236;land;false;plains;1
199;67;241;223;land;false;plains;1
200;172;182;240;land;false;plains;1
201;167;241;214;land;false;plains;1
202;202;188;146;land;false;plains;1
203;162;240;172;land;false;plains;1
204;189;213;201;land;false;plains;1
205;246;123;158;land;false;plains;1
206;243;145;232;land;false;plains;1
207;193;108;215;land;false;plains;1
208;210;156;200;land;false;plains;1
209;198;238;68;land;false;plains;1
210;95;242;228;land;true;plains;1
211;143;224;253;land;false;plains;1
212;103;166;243;land;true;plains;1
213;189;168;212;land;true;plains;1
214;158;115;234;land;false;plains;1
215;149;235;126;land;false;plains;1
216;179;166;226;land;false;plains;1
217;183;154;225;land;false;plains;1
218;220;239;181;land;false;plains;1
219;237;214;249;land;true;plains;1
220;163;229;239;land;false;plains;1
221;184;192;241;land;false;plains;1
222;188;130;209;land;false;plains;1
223;240;160;153;land;false;plains;1
224;100;234;254;land;false;plains;1
225;213;179;186;land;true;plains;1
226;221;238;143;land;false;plains;1
227;195;163;177;land;false;plains;1
228;170;157;232;land;false;plains;1
229;120;223;241;land;false;plains;1
230;112;240;252;land;false;plains;1
231;135;201;169;land;false;plains;1
232;241;242;162;land;true;plains;1
233;227;163;250;land;false;plains;1
234;238;253;233;land;false;plains;1
235;213;238;113;land;false;plains;1
236;194;202;180;land;false;plains;1
237;233;247;82;land;false;plains;1
238;36;234;240;land;true;plains;1
239;172;185;225;land;false;plains;1
240;226;157;126;land;false;plains;1
241;231;251;197;land;true;plains;1
242;159;204;149;land;false;plains;1
243;162;201;187;land;false;plains;1
244;144;162;215;land;false;plains;1
245;247;249;20;land;false;plains;1
246;228;253;22;land;false;plains;1
247;90;211;200;land;false;plains;1
248;253;234;43;land;true;plains;1
249;230;250;65;land;false;plains;1
250;247;20;239;land;false;plains;1
251;199;118;188;land;false;plains;1
252;195;221;130;land;false;plains;1
253;241;159;225;land;false;plains;1
254;226;238;233;land;true;plains;1
255;240;124;156;land;false;plains;1
256;248;198;163;land;false;plains;1
257;84;224;244;land;false;plains;1
258;173;227;127;land;true;plains;1
259;231;231;226;land;false;plains;1
260;219;130;219;land;false;plains;1
261;81;209;215;land;false;plains;1
262;109;224;198;land;false;plains;1
263;143;244;157;land;false;plains;1
264;245;169;210;land;false;plains;1
265;200;168;202;land;false;plains;1
266;148;157;234;land;false;plains;1
267;99;241;216;land;false;plains;1
268;151;175;196;land;true;plains;1
269;116;253;134;land;false;plains;1
270;95;206;249;land;false;plains;1
271;185;197;212;land;true;plains;1
272;251;212;101;land;true;plains;1
273;250;140;244;land;false;plains;1
274;146;143;224;land;false;plains;1
275;206;248;111;land;false;plains;1
276;236;198;189;land;true;plains;1
277;150;221;180;land;false;plains;1
278;227;243;89;land;false;plains;1
279;196;131;194;land;false;plains;1
280;182;253;224;land;false;plains;1
281;237;105;210;land;false;plains;1
282;130;233;231;land;false;plains;1
283;204;220;241;land;false;plains;1
284;125;167;240;land;false;plains;1
285;108;189;208;land;false;plains;1
286;215;245;204;land;false;plains;1
287;88;203;253;land;false;plains;1
288;234;118;165;land;false;plains;1
289;185;230;97;land;false;plains;1
290;216;231;81;land;false;plains;1
291;246;147;136;land;false;plains;1
292;241;115;189;land;false;plains;1
293;254;237;202;land;false;plains;1
294;148;140;215;land;false;plains;1
295;222;165;197;land;false;plains;1
296;135;250;211;land;false;plains;1
297;239;190;131;land;false;plains;1
298;106;242;211;land;false;plains;1
299;157;192;240;land;false;plains;1
300;242;159;202;land;false;plains;1
301;223;130;222;land;false;plains;1
302;233;202;161;land;false;plains;1
303;117;208;181;land;false;plains;1
304;130;249;254;land;true;plains;1
305;165;176;230;land;false;plains;1
306;22;253;254;land;false;plains;1
307;146;152;228;land;false;plains;1
308;243;244;115;land;false;plains;1
309;156;241;116;land;false;plains;1
310;231;254;239;land;false;plains;1
311;227;118;186;land;false;plains;1
312;223;143;162;land;false;plains;1
313;157;153;215;land;false;plains;1
314;194;214;136;land;false;plains;1
315;240;178;164;land;false;plains;1
316;226;254;157;land;true;plains;1
317;251;237;126;land;false;plains;1
318;221;142;250;land;false;plains;1
319;187;215;153;land;false;plains;1
320;93;158;251;land;false;plains;1
321;223;253;225;land;true;plains;1
322;243;250;99;land;false;plains;1
323;207;211;241;land;false;plains;1
324;222;124;168;land;false;plains;1
325;103;194;232;land;false;plains;1
326;114;216;241;land;false;plains;1
327;125;219;218;land;false;plains;1
328;247;201;132;land;false;plains;1
329;226;207;251;land;true;plains;1
330;131;244;175;land;true;plains;1
331;254;25;250;land;false;plains;1
332;178;101;239;land;false;plains;1
333;236;111;211;land;false;plains;1
334;211;248;120;land;false;plains;1
335;190;164;224;land;false;plains;1
336;79;198;249;land;false;plains;1
337;104;226;215;land;false;plains;1
338;163;143;226;land;false;plains;1
339;220;154;129;land;false;plains;1
340;200;230;94;land;false;plains;1
341;208;212;112;land;false;plains;1
342;112;161;246;land;false;plains;1
343;231;230;123;land;false;plains;1
344;183;222;107;land;true;plains;1
345;143;192;180;land;true;plains;1
346;244;195;237;land;false;plains;1
347;158;225;135;land;false;plains;1
348;180;169;183;land;false;plains;1
349;216;168;251;land;false;plains;1
350;215;222;220;land;false;plains;1
351;228;193;220;land;false;plains;1
352;218;191;172;land;false;plains;1
353;210;75;241;land;true;plains;1
354;47;243;223;land;false;plains;1
355;123;230;186;land;false;plains;1
356;161;251;172;land;false;plains;1
357;201;112;199;land;false;plains;1
358;138;218;193;land;false;plains;1
359;219;186;110;land;false;plains;1
360;198;241;188;land;true;plains;1
361;169;243;180;land;false;plains;1
362;133;156;234;land;false;plains;1
363;200;238;221;land;false;plains;1
364;250;217;126;land;false;plains;1
365;213;177;193;land;false;plains;1
366;181;93;241;land;false;plains;1
367;242;148;131;land;false;plains;1
368;217;191;189;land;false;plains;1
369;198;223;84;land;false;plains;1
370;252;128;153;land;false;plains;1
371;239;222;191;land;false;plains;1
372;217;243;214;land;false;plains;1
373;98;246;227;land;false;plains;1
374;162;198;188;land;false;plains;1
375;191;248;180;land;true;plains;1
376;68;249;227;land;false;plains;1
377;224;61;245;land;false;plains;1
378;176;237;219;land;false;plains;1
379;251;175;99;land;false;plains;1
380;221;211;75;land;false;plains;1
381;192;220;250;land;false;plains;1
382;120;177;206;land;true;plains;1
383;240;201;74;land;false;plains;1
384;250;114;205;land;false;plains;1
385;192;222;134;land;false;plains;1
386;165;214;156;land;false;plains;1
387;80;213;251;land;false;plains;1
388;139;225;157;land;false;plains;1
389;241;80;237;land;true;plains;1
390;222;80;207;land;false;plains;1
391;139;179;184;land;false;plains;1
392;119;176;217;land;false;plains;1
393;216;232;125;land;true;plains;1
394;118;213;219;land;false;plains;1
395;252;254;2;land;false;plains;1
396;105;239;212;land;false;plains;1
397;244;51;246;land;false;plains;1
398;196;226;153;land;false;plains;1
399;143;212;222;land;false;plains;1
400;155;230;150;land;false;plains;1
401;176;224;205;land;false;plains;1
402;171;160;251;land;false;plains;1
403;168;241;221;land;false;plains;1
404;124;154;241;land;false;plains;1
405;236;119;219;land;true;plains;1
406;239;190;254;land;false;plains;1
407;201;73;243;land;false;plains;1
408;136;230;242;land;true;plains;1
409;237;125;165;land;false;plains;1
410;246;146;169;land;false;plains;1
411;182;239;80;land;false;plains;1
412;239;182;90;land;true;plains;1
413;248;151;193;land;false;plains;1
414;236;128;148;land;false;plains;1
415;212;237;204;land;true;plains;1
416;154;241;170;land;false;plains;1
417;232;199;109;land;false;plains;1
418;231;214;181;land;false;plains;1
419;213;185;209;land;false;plains;1
420;242;222;179;land;false;plains;1
421;223;191;199;land;false;plains;1
422;148;128;244;land;false;plains;1
423;186;213;203;land;false;plains;1
424;229;145;193;land;false;plains;1
425;186;142;215;land;true;plains;1
426;101;187;252;land;false;plains;1
427;100;204;210;land;false;plains;1
428;120;235;162;land;false;plains;1
429;115;234;203;land;false;plains;1
430;215;246;211;land;false;plains;1
431;244;203;150;land;true;plains;1
432;245;222;56;land;false;plains;1
433;242;248;120;land;false;plains;1
434;230;249;79;land;false;plains;1
435;245;136;140;land;false;plains;1
436;244;203;250;land;false;plains;1
437;142;246;153;land;false;plains;1
438;251;64;246;land;false;plains;1
439;171;161;202;land;true;plains;1
440;136;211;204;land;false;plains;1
441;212;143;233;land;false;plains;1
442;246;244;17;land;true;plains;1
443;197;196;217;land;false;plains;1
444;215;245;171;land;false;plains;1
445;161;198;151;land;false;plains;1
446;213;152;238;land;false;plains;1
447;218;138;151;land;false;plains;1
448;183;140;205;land;false;plains;1
449;187;191;248;land;false;plains;1
450;236;234;36;land;false;plains;1
451;199;236;208;land;false;plains;1
452;192;244;163;land;true;plains;1
453;147;188;182;land;false;plains;1
454;164;192;187;land;false;plains;1
455;164;235;211;land;false;plains;1
456;252;187;116;land;false;plains;1
457;217;242;115;land;false;plains;1
458;243;105;254;land;false;plains;1
459;222;143;246;land;false;plains;1
460;235;211;121;land;false;plains;1
461;184;241;154;land;false;plains;1
462;232;155;195;land;false;plains;1
463;198;238;245;land;false;plains;1
464;94;229;247;land;false;plains;1
465;223;151;145;land;false;plains;1
466;179;146;231;land;false;plains;1
467;186;214;237;land;false;plains;1
468;148;120;239;land;false;plains;1
469;153;158;237;land;false;plains;1
470;197;246;144;land;false;plains;1
471;131;254;188;land;false;plains;1
472;228;115;240;land;true;plains;1
473;82;200;252;land;false;plains;1
474;186;245;206;land;false;plains;1
475;59;252;204;land;false;plains;1
476;72;230;223;land;true;plains;1
477;187;226;94;land;false;plains;1
478;253;192;178;land;false;plains;1
479;198;147;234;land;false;plains;1
480;127;223;172;land;false;plains;1
481;160;228;150;land;false;plains;1
482;161;139;216;land;false;plains;1
483;221;129;253;land;false;plains;1
484;166;246;236;land;false;plains;1
485;185;249;243;land;false;plains;1
486;150;193;209;land;false;plains;1
487;192;222;119;land;true;plains;1
488;222;76;217;land;false;plains;1
489;245;44;231;land;false;plains;1
490;238;173;249;land;false;plains;1
491;189;158;242;land;false;plains;1
492;239;251;210;land;false;plains;1
493;253;133;241;land;false;plains;1
494;221;159;193;land;false;plains;1
495;227;228;59;land;false;plains;1
496;153;233;121;land;false;plains;1
497;183;197;235;land;true;plains;1
498;241;189;251;land;false;plains;1
499;154;231;195;land;false;plains;1
500;236;163;145;land;true;plains;1
501;228;71;245;land;false;plains;1
502;239;47;218;land;false;plains;1
503;198;77;226;land;false;plains;1
504;254;106;145;land;false;plains;1
505;171;202;164;land;false;plains;1
506;219;135;150;land;false;plains;1
507;163;206;193;land;false;plains;1
508;174;161;206;land;true;plains;1
509;245;175;211;land;true;plains;1
510;133;238;181;land;false;plains;1
511;249;74;196;land;false;plains;1
512;240;186;254;land;false;plains;1
513;240;144;191;land;true;plains;1
514;18;232;252;land;false;plains;1
515;229;214;205;land;true;plains;1
516;224;45;242;land;false;plains;1
517;209;201;132;land;false;plains;1
518;219;227;95;land;true;plains;1
519;69;254;208;land;false;plains;1
520;226;231;189;land;false;plains;1
521;246;237;20;land;false;plains;1
522;133;171;245;land;false;plains;1
523;252;189;238;land;false;plains;1
524;243;105;241;land;false;plains;1
525;247;148;122;land;false;plains;1
526;201;185;119;land;false;plains;1
527;230;164;223;land;false;plains;1
528;140;236;129;land;false;plains;1
529;199;246;114;land;false;plains;1
530;240;245;254;land;true;plains;1
531;146;234;198;land;false;plains;1
532;111;210;180;land;false;plains;1
533;202;172;234;land;false;plains;1
534;181;253;215;land;false;plains;1
535;175;242;129;land;false;plains;1
536;233;201;156;land;true;plains;1
537;144;231;139;land;false;plains;1
538;222;196;188;land;false;plains;1
539;205;130;230;land;true;plains;1
540;214;232;213;land;false;plains;1
541;242;236;217;land;false;plains;1
542;133;137;245;land;false;plains;1
543;254;239;156;land;true;plains;1
544;248;56;250;land;false;plains;1
545;234;236;232;land;false;plains;1
546;223;207;194;land;true;plains;1
547;207;242;187;land;true;plains;1
548;220;220;114;land;false;plains;1
549;222;215;112;land;true;plains;1
550;246;98;171;land;false;plains;1
551;194;190;251;land;false;plains;1
552;226;250;111;land;false;plains;1
553;253;222;93;land;true;plains;1
554;228;221;212;land;true;plains;1
555;153;154;201;land;true;plains;1
556;173;179;234;land;false;plains;1
557;164;183;221;land;false;plains;1
558;130;214;187;land;false;plains;1
559;220;188;105;land;true;plains;1
560;234;159;198;land;false;plains;1
561;196;177;210;land;false;plains;1
562;252;254;99;land;true;plains;1
563;195;157;168;land;false;plains;1
564;246;102;226;land;false;plains;1
565;223;220;99;land;false;plains;1
566;199;238;111;land;false;plains;1
567;183;236;248;land;false;plains;1
568;150;211;228;land;false;plains;1
569;117;245;220;land;false;plains;1
570;165;225;182;land;false;plains;1
571;243;226;153;land;false;plains;1
572;199;219;111;land;true;plains;1
573;236;214;83;land;false;plains;1
574;243;245;106;land;false;plains;1
575;150;229;238;land;true;plains;1
576;221;202;93;land;false;plains;1
577;254;243;211;land;false;plains;1
578;103;210;188;land;false;plains;1
579;240;78;248;land;false;plains;1
580;219;175;158;land;false;plains;1
581;228;167;251;land;true;plains;1
582;241;243;83;land;false;plains;1
583;251;200;103;land;false;plains;1
584;254;235;117;land;false;plains;1
585;110;162;244;land;false;plains;1
586;187;212;254;land;false;plains;1
587;233;135;235;land;false;plains;1
588;210;234;138;land;false;plains;1
589;148;245;228;land;false;plains;1
590;241;121;221;land;false;plains;1
591;231;219;65;land;false;plains;1
592;173;221;240;land;false;plains;1
593;83;218;213;land;false;plains;1
594;121;177;226;land;false;plains;1
595;234;180;197;land;false;plains;1
596;224;237;136;land;false;plains;1
597;235;242;117;land;true;plains;1
598;246;161;248;land;false;plains;1
599;250;138;245;land;false;plains;1
600;241;145;208;land;false;plains;1
601;238;131;162;land;true;plains;1
602;151;196;217;land;false;plains;1
603;203;90;242;land;false;plains;1
604;225;152;202;land;true;plains;1
605;83;207;242;land;true;plains;1
606;228;147;221;land;false;plains;1
607;211;156;157;land;false;plains;1
608;145;170;207;land;false;plains;1
609;229;218;104;land;true;plains;1
610;231;75;253;land;true;plains;1
611;226;149;136;land;false;plains;1
612;221;235;135;land;false;plains;1
613;225;251;250;land;false;plains;1
614;229;234;128;land;false;plains;1
615;186;233;154;land;false;plains;1
616;38;253;222;land;false;plains;1
617;224;43;239;land;false;plains;1
618;173;194;147;land;false;plains;1
619;188;91;245;land;false;plains;1
620;225;177;128;land;false;plains;1
621;146;245;223;land;false;plains;1
622;233;215;159;land;false;plains;1
623;246;78;183;land;false;plains;1
624;196;160;239;land;false;plains;1
625;206;218;117;land;false;plains;1
626;233;107;251;land;true;plains;1
627;210;146;245;land;false;plains;1
628;117;249;223;land;false;plains;1
629;249;214;125;land;false;plains;1
630;246;168;98;land;false;plains;1
631;131;162;218;land;true;plains;1
632;111;249;235;land;false;plains;1
633;121;216;171;land;false;plains;1
634;202;181;190;land;true;plains;1
635;161;221;153;land;true;plains;1
636;215;90;238;land;false;plains;1
637;242;115;204;land;false;plains;1
638;198;238;231;land;true;plains;1
639;173;219;114;land;false;plains;1
640;156;138;212;land;false;plains;1
641;244;69;247;land;true;plains;1
642;157;175;197;land;false;plains;1
643;89;182;233;land;false;plains;1
644;239;122;215;land;false;plains;1
645;173;250;121;land;false;plains;1
646;142;241;121;land;false;plains;1
647;161;126;246;land;false;plains;1
648;254;120;216;land;false;plains;1
649;248;217;140;land;false;plains;1
650;238;138;153;land;false;plains;1
651;161;198;201;land;false;plains;1
652;142;205;218;land;false;plains;1
653;121;225;235;land;true;plains;1
654;98;234;186;land;true;plains;1
655;118;189;212;land;false;plains;1
656;221;146;178;land;false;plains;1
657;170;163;217;land;true;plains;1
658;96;250;251;land;false;plains;1
659;221;237;146;land;false;plains;1
660;249;254;119;land;false;plains;1
661;220;96;245;land;false;plains;1
662;217;172;253;land;false;plains;1
663;170;148;185;land;false;plains;1
664;192;247;223;land;true;plains;1
665;221;198;160;land;true;plains;1
666;248;126;249;land;false;plains;1
667;178;189;139;land;false;plains;1
668;240;197;146;land;false;plains;1
669;207;108;246;land;false;plains;1
670;87;252;226;land;true;plains;1
671;218;177;229;land;false;plains;1
672;245;213;205;land;false;plains;1
673;186;222;162;land;false;plains;1
674;191;76;243;land;true;plains;1
675;162;205;202;land;false;plains;1
676;203;160;184;land;false;plains;1
677;185;192;152;land;false;plains;1
678;168;215;220;land;false;plains;1
679;248;213;125;land;false;plains;1
680;199;131;211;land;true;plains;1
681;200;161;225;land;false;plains;1
682;210;220;252;land;false;plains;1
683;198;187;219;land;false;plains;1
684;245;202;178;land;true;plains;1
685;206;165;223;land;false;plains;1
686;203;220;112;land;false;plains;1
687;106;237;166;land;false;plains;1
688;42;241;219;land;false;plains;1
689;104;178;243;land;false;plains;1
690;201;168;247;land;false;plains;1
691;157;187;222;land;false;plains;1
692;217;115;209;land;false;plains;1
693;172;210;146;land;false;plains;1
694;196;231;244;land;false;plains;1
695;200;234;130;land;false;plains;1
696;107;197;226;land;true;plains;1
697;212;156;173;land;false;plains;1
698;132;232;246;land;false;plains;1
699;202;201;241;land;false;plains;1
700;167;240;252;land;false;plains;1
701;243;192;144;land;false;plains;1
702;93;249;229;land;false;plains;1
703;186;225;192;land;false;plains;1
704;238;241;172;land;false;plains;1
705;143;250;205;land;false;plains;1
706;254;194;251;land;false;plains;1
707;233;196;176;land;true;plains;1
708;186;246;127;land;false;plains;1
709;223;225;69;land;false;plains;1
710;197;162;239;land;true;plains;1
711;250;215;123;land;true;plains;1
712;211;225;156;land;true;plains;1
713;124;221;185;land;false;plains;1
714;202;162;159;land;true;plains;1
715;235;163;139;land;false;plains;1
716;238;168;99;land;false;plains;1
717;248;126;160;land;false;plains;1
718;244;222;103;land;false;plains;1
719;184;133;202;land;false;plains;1
720;118;208;216;land;true;plains;1
721;251;245;104;land;false;plains;1
722;136;250;227;land;false;plains;1
723;177;253;173;land;true;plains;1
724;173;237;136;land;false;plains;1
725;138;200;170;land;false;plains;1
726;241;231;96;land;false;plains;1
727;70;208;246;land;false;plains;1
728;92;220;234;land;false;plains;1
729;249;215;204;land;false;plains;1
730;190;223;196;land;false;plains;1
731;230;169;189;land;false;plains;1
732;209;43;252;land;false;plains;1
733;108;239;202;land;false;plains;1
734;146;223;249;land;false;plains;1
735;147;248;241;land;false;plains;1
736;219;248;85;land;true;plains;1
737;228;239;48;land;false;plains;1
738;221;244;40;land;false;plains;1
739;191;129;243;land;true;plains;1
740;133;205;245;land;false;plains;1
741;172;206;247;land;false;plains;1
742;226;249;224;land;false;plains;1
743;217;200;224;land;false;plains;1
744;91;249;177;land;true;plains;1
745;238;117;219;land;false;plains;1
746;188;205;142;land;false;plains;1
747;174;236;250;land;false;plains;1
748;234;106;215;land;true;plains;1
749;227;212;92;land;false;plains;1
750;226;165;203;land;false;plains;1
751;166;194;209;land;true;plains;1
752;231;105;178;land;false;plains;1
753;237;64;216;land;true;plains;1
754;240;200;214;land;false;plains;1
755;252;164;157;land;false;plains;1
756;154;247;208;land;false;plains;1
757;163;114;237;land;false;plains;1
758;192;55;254;land;true;plains;1
759;87;225;232;land;false;plains;1
760;154;207;244;land;false;plains;1
761;211;197;193;land;false;plains;1
762;199;131;196;land;false;plains;1
763;211;163;247;land;false;plains;1
764;197;144;179;land;true;plains;1
765;93;212;231;land;false;plains;1
766;155;170;217;land;false;plains;1
767;231;197;196;land;true;plains;1
768;228;161;231;land;false;plains;1
769;182;230;138;land;false;plains;1
770;208;235;94;land;false;plains;1
771;182;189;176;land;false;plains;1
772;170;234;208;land;false;plains;1
773;220;181;208;land;false;plains;1
774;171;150;185;land;false;plains;1
775;240;180;220;land;false;plains;1
776;167;215;183;land;false;plains;1
777;241;218;180;land;false;plains;1
778;209;228;196;land;false;plains;1
779;145;189;181;land;false;plains;1
780;228;210;92;land;true;plains;1
781;174;206;153;land;false;plains;1
782;91;236;200;land;false;plains;1
783;65;244;246;land;false;plains;1
784;186;67;248;land;false;plains;1
785;180;169;251;land;false;plains;1
786;171;200;167;land;false;plains;1
787;159;188;225;land;false;plains;1
788;252;218;95;land;false;plains;1
789;205;243;54;land;false;plains;1
790;178;164;213;land;false;plains;1
791;206;179;161;land;false;plains;1
792;228;190;227;land;false;plains;1
793;251;57;231;land;false;plains;1
794;152;196;206;land;false;plains;1
795;200;219;130;land;false;plains;1
796;222;110;240;land;false;plains;1
797;234;162;142;land;false;plains;1
798;113;149;254;land;false;plains;1
799;175;204;244;land;false;plains;1
800;232;254;202;land;false;plains;1
801;142;240;238;land;false;plains;1
802;223;153;152;land;false;plains;1
803;175;247;180;land;true;plains;1
804;183;167;231;land;false;plains;1
805;201;141;203;land;false;plains;1
806;201;130;230;land;false;plains;1
807;188;151;174;land;false;plains;1
808;144;219;205;land;true;plains;1
809;244;92;211;land;false;plains;1
810;93;239;226;land;false;plains;1
811;250;229;128;land;false;plains;1
812;116;177;220;land;false;plains;1
813;211;77;221;land;true;plains;1
814;116;244;142;land;false;plains;1
815;115;231;230;land;false;plains;1
816;213;234;134;land;false;plains;1
817;122;221;250;land;true;plains;1
818;202;124;189;land;true;plains;1
819;184;253;249;land;false;plains;1
820;254;133;231;land;false;plains;1
821;217;123;167;land;false;plains;1
822;171;194;152;land;true;plains;1
