100;arms_factory;1362.00;10.38;1047.00;1.60;0
100;arms_factory;1364.00;9.90;1089.00;5.72;0
100;arms_factory;1364.00;10.20;1061.00;2.10;0
100;arms_factory;1355.00;11.40;1022.00;3.66;0
100;industrial_complex;1361.00;9.95;1091.00;0.04;0
100;industrial_complex;1382.00;10.10;1076.00;4.17;0
100;industrial_complex;1339.00;10.12;1055.00;5.38;0
100;industrial_complex;1393.00;10.03;1090.00;2.11;0
100;industrial_complex;1362.00;10.23;1062.00;4.78;0
100;industrial_complex;1361.00;10.10;1137.00;1.16;0
100;air_base;1354.00;9.70;1094.00;2.71;0
100;supply_node;1358.00;9.90;1113.00;1.92;0
100;supply_node;1402.00;10.68;1098.00;4.86;0
100;supply_node;1362.00;11.12;1031.00;0.05;0
100;supply_node;1341.00;9.98;1062.00;2.98;0
100;supply_node;1372.00;10.20;1136.00;5.57;0
100;supply_node;1383.00;10.03;1078.00;2.22;0
100;supply_node;1361.00;10.10;1067.00;5.16;0
100;supply_node;1345.00;9.90;1128.00;1.46;0
100;supply_node;1383.00;10.10;1112.00;4.40;0
100;supply_node;1347.00;10.35;1046.00;5.87;0
100;supply_node;1353.00;10.03;1144.00;3.63;0
100;supply_node;1370.00;10.00;1095.00;0.28;0
100;supply_node;1355.00;9.80;1087.00;1.77;0
100;naval_base;1351.00;9.50;1087.00;-2.60;9064
100;naval_base;1335.00;9.50;1122.00;-0.98;4383
100;naval_base;1345.00;9.50;1076.00;-2.08;8331
100;naval_base;1331.00;9.57;1059.00;-1.74;5583
100;naval_base;1353.00;9.80;1151.00;-3.46;5442
100;naval_base;1374.00;9.80;1154.00;-3.08;6593
100;naval_base;1350.00;9.50;1112.00;-0.95;9064
100;bunker;1369.00;9.80;1080.00;5.35;0
100;bunker;1392.00;10.23;1103.00;0.28;0
100;bunker;1342.00;9.80;1122.00;3.29;0
100;bunker;1399.00;10.35;1085.00;1.13;0
100;bunker;1350.00;9.80;1120.00;2.34;0
100;bunker;1358.00;10.60;1042.00;0.18;0
100;bunker;1356.00;9.73;1095.00;1.74;0
100;bunker;1350.00;10.57;1042.00;4.40;0
100;bunker;1345.00;9.80;1072.00;0.79;0
100;bunker;1371.00;9.93;1121.00;4.91;0
100;bunker;1371.00;9.90;1090.00;5.01;0
100;bunker;1354.00;9.80;1075.00;2.85;0
100;bunker;1359.00;9.98;1148.00;5.52;0
100;coastal_bunker;1351.00;9.53;1112.00;-0.95;0
100;coastal_bunker;1353.00;9.50;1096.00;-2.60;0
100;coastal_bunker;1337.00;9.50;1120.00;-0.98;0
100;coastal_bunker;1358.00;9.85;1151.00;-3.46;0
100;coastal_bunker;1343.00;9.78;1072.00;-3.25;0
100;coastal_bunker;1373.00;9.80;1153.00;-3.08;0
100;coastal_bunker;1346.00;9.75;1076.00;-2.08;0
100;dockyard;1333.00;9.50;1123.00;-0.98;0
100;anti_air_building;1392.00;10.30;1115.00;3.96;0
100;anti_air_building;1363.00;10.05;1068.00;1.81;0
100;anti_air_building;1368.00;11.48;1029.00;3.02;0
100;synthetic_refinery;1342.00;10.18;1053.00;0.85;0
100;fuel_silo;1337.00;9.80;1129.00;3.87;0
100;radar_station;1374.00;10.00;1086.00;0.20;0
100;rocket_site;1378.00;10.05;1097.00;2.92;0
100;nuclear_reactor;1374.00;9.95;1117.00;4.48;0
100;floating_harbor;1345.30;9.50;1103.93;-4.09;554
100;floating_harbor;1328.10;9.50;1064.15;1.41;1463
100;floating_harbor;1370.56;9.50;1158.99;0.06;1544
100;floating_harbor;1338.90;9.50;1079.43;1.06;1917
100;floating_harbor;1334.80;9.50;1141.60;0.64;2136
100;floating_harbor;1357.21;9.50;1156.64;-0.32;2895
100;floating_harbor;1348.40;9.50;1098.00;0.54;2936
121;arms_factory;1363.00;10.48;990.00;2.85;0
121;arms_factory;1398.00;9.98;979.00;5.52;0
121;arms_factory;1327.00;10.00;953.00;0.79;0
121;arms_factory;1319.00;10.10;963.00;4.91;0
121;arms_factory;1351.00;10.50;974.00;1.29;0
121;arms_factory;1354.00;10.62;985.00;5.42;0
121;industrial_complex;1368.00;10.35;991.00;5.52;0
121;industrial_complex;1327.00;9.80;947.00;3.36;0
121;industrial_complex;1348.00;10.30;962.00;6.03;0
121;industrial_complex;1347.00;10.53;968.00;2.41;0
121;industrial_complex;1353.00;10.60;982.00;3.96;0
121;industrial_complex;1375.00;10.32;999.00;1.81;0
121;air_base;1375.00;10.00;953.00;3.02;0
121;supply_node;1347.00;10.88;981.00;0.96;0
121;supply_node;1376.00;10.10;944.00;3.90;0
121;supply_node;1334.00;10.18;960.00;0.20;0
121;supply_node;1408.00;9.90;930.00;3.14;0
121;supply_node;1359.00;10.00;959.00;6.07;0
121;supply_node;1360.00;10.73;1004.00;2.37;0
121;supply_node;1384.00;10.60;1007.00;5.31;0
121;supply_node;1317.00;10.40;977.00;0.50;0
121;supply_node;1310.00;9.90;958.00;4.54;0
121;supply_node;1369.00;10.00;982.00;1.20;0
121;supply_node;1394.00;10.23;985.00;2.68;0
121;supply_node;1347.00;9.78;944.00;0.43;0
121;supply_node;1391.00;9.93;930.00;1.91;0
121;naval_base;1365.00;9.53;934.00;-0.49;6218
121;naval_base;1350.00;9.50;939.00;-1.03;9144
121;naval_base;1306.00;9.50;951.00;0.36;4650
121;naval_base;1326.00;9.53;946.00;-0.57;4650
121;naval_base;1380.00;9.50;925.00;-0.98;6218
121;bunker;1343.00;11.10;983.00;5.15;0
121;bunker;1373.00;10.30;997.00;0.42;0
121;bunker;1350.00;10.15;956.00;4.54;0
121;bunker;1319.00;11.00;987.00;5.76;0
121;bunker;1378.00;10.07;944.00;3.59;0
121;bunker;1375.00;10.82;1012.00;0.33;0
121;bunker;1386.00;9.82;984.00;1.53;0
121;bunker;1335.00;10.07;957.00;5.65;0
121;bunker;1347.00;10.00;951.00;2.04;0
121;bunker;1303.00;9.88;962.00;5.06;0
121;bunker;1412.00;9.90;925.00;6.26;0
121;bunker;1396.00;9.90;929.00;4.10;0
121;bunker;1377.00;9.82;984.00;0.48;0
121;coastal_bunker;1325.00;9.50;946.00;-0.57;0
121;coastal_bunker;1332.00;9.50;944.00;-1.03;0
121;coastal_bunker;1361.00;9.50;935.00;-0.49;0
121;coastal_bunker;1310.00;9.50;951.00;0.36;0
121;coastal_bunker;1389.00;9.50;921.00;-0.10;0
121;dockyard;1344.00;9.50;940.00;-1.03;0
121;anti_air_building;1397.00;9.82;920.00;5.82;0
121;anti_air_building;1406.00;9.90;931.00;2.55;0
121;anti_air_building;1301.00;9.80;955.00;5.22;0
121;synthetic_refinery;1368.00;9.80;936.00;1.60;0
121;fuel_silo;1361.00;11.03;1012.00;4.27;0
121;radar_station;1358.00;10.10;968.00;1.87;0
121;rocket_site;1416.00;9.90;925.00;3.66;0
121;nuclear_reactor;1362.00;10.10;955.00;0.05;0
121;floating_harbor;1365.68;9.50;924.84;-3.64;817
121;floating_harbor;1321.21;9.50;940.11;-3.71;834
121;floating_harbor;1315.46;9.50;943.45;-2.78;2450
121;floating_harbor;1336.00;9.50;937.40;-4.17;3060
121;floating_harbor;1376.18;9.50;920.12;-4.12;3072
122;arms_factory;1460.00;10.55;1002.00;5.42;0
122;arms_factory;1516.00;10.82;949.00;5.52;0
122;arms_factory;1467.00;10.00;932.00;3.36;0
122;arms_factory;1489.00;10.40;1008.00;6.03;0
122;arms_factory;1469.00;9.95;922.00;2.41;0
122;arms_factory;1439.00;10.00;982.00;3.96;0
122;industrial_complex;1457.00;10.38;989.00;1.81;0
122;industrial_complex;1486.00;9.90;952.00;3.02;0
122;industrial_complex;1514.00;10.38;984.00;0.85;0
122;industrial_complex;1491.00;10.10;999.00;3.87;0
122;industrial_complex;1465.00;10.00;937.00;5.08;0
122;industrial_complex;1453.00;9.70;968.00;2.92;0
122;air_base;1513.00;9.88;1028.00;4.48;0
122;supply_node;1499.00;9.90;1022.00;2.37;0
122;supply_node;1457.00;10.45;993.00;5.31;0
122;supply_node;1493.00;10.20;945.00;0.50;0
122;supply_node;1517.00;11.07;954.00;4.54;0
122;supply_node;1504.00;10.10;985.00;1.20;0
122;supply_node;1414.00;9.93;913.00;2.68;0
122;supply_node;1516.00;10.03;1006.00;0.43;0
122;supply_node;1459.00;10.05;894.00;1.91;0
122;supply_node;1465.00;9.95;938.00;4.85;0
122;supply_node;1482.00;10.43;1000.00;1.15;0
122;supply_node;1490.00;10.23;922.00;4.08;0
122;supply_node;1465.00;9.93;921.00;0.74;0
122;supply_node;1525.00;11.20;976.00;3.32;0
122;supply_node;1443.00;9.80;974.00;6.26;0
122;supply_node;1471.00;9.93;979.00;1.45;0
122;supply_node;1491.00;10.15;969.00;4.39;0
122;supply_node;1472.00;9.90;957.00;2.15;0
122;supply_node;1426.00;9.95;919.00;3.63;0
122;supply_node;1439.00;9.98;905.00;0.28;0
122;naval_base;1451.00;9.50;887.00;-0.64;8251
122;naval_base;1425.00;9.50;905.00;-0.46;8411
122;naval_base;1439.00;9.57;897.00;-0.28;8251
122;bunker;1497.00;9.90;993.00;5.06;0
122;bunker;1441.00;9.80;975.00;6.26;0
122;bunker;1471.00;10.70;1006.00;4.10;0
122;bunker;1483.00;9.90;959.00;0.48;0
122;bunker;1497.00;10.50;938.00;2.04;0
122;bunker;1429.00;9.85;905.00;4.71;0
122;bunker;1475.00;9.80;966.00;2.55;0
122;bunker;1504.00;9.85;1015.00;2.65;0
122;bunker;1461.00;10.05;982.00;0.49;0
122;bunker;1488.00;10.50;934.00;4.61;0
122;bunker;1517.00;9.98;1013.00;5.82;0
122;bunker;1429.00;9.93;917.00;2.55;0
122;bunker;1412.00;9.90;913.00;5.22;0
122;bunker;1528.00;11.05;980.00;1.60;0
122;bunker;1526.00;11.68;955.00;4.27;0
122;bunker;1479.00;10.20;939.00;1.00;0
122;bunker;1450.00;9.80;891.00;3.66;0
122;bunker;1462.00;10.50;1003.00;0.05;0
122;bunker;1459.00;9.82;924.00;2.71;0
122;coastal_bunker;1441.00;9.57;896.00;-0.28;0
122;coastal_bunker;1406.00;9.50;912.00;-0.46;0
122;coastal_bunker;1450.00;9.50;888.00;-0.64;0
122;dockyard;1408.00;9.50;911.00;-0.46;0
122;anti_air_building;1467.00;9.88;952.00;2.72;0
122;anti_air_building;1501.00;10.32;959.00;0.56;0
122;anti_air_building;1489.00;10.53;939.00;3.22;0
122;synthetic_refinery;1509.00;9.90;1012.00;4.78;0
122;fuel_silo;1418.00;10.00;915.00;1.16;0
122;radar_station;1469.00;9.80;960.00;5.76;0
122;rocket_site;1526.00;11.50;971.00;0.21;0
122;nuclear_reactor;1476.00;9.82;978.00;3.23;0
122;floating_harbor;1408.87;9.50;902.74;-3.61;930
122;floating_harbor;1448.80;9.50;880.40;-3.79;1162
122;floating_harbor;1435.08;9.50;891.27;-3.42;3094
129;arms_factory;1557.00;10.45;915.00;1.36;0
129;arms_factory;1521.00;11.28;851.00;2.92;0
129;arms_factory;1482.00;10.25;882.00;5.59;0
129;arms_factory;1506.00;10.60;835.00;1.97;0
129;arms_factory;1486.00;10.43;886.00;6.09;0
129;arms_factory;1522.00;10.95;837.00;1.37;0
129;industrial_complex;1544.00;11.40;948.00;4.03;0
129;industrial_complex;1509.00;10.82;840.00;1.87;0
129;industrial_complex;1536.00;11.88;951.00;3.09;0
129;industrial_complex;1573.00;10.00;882.00;6.10;0
129;industrial_complex;1538.00;11.85;955.00;2.48;0
129;industrial_complex;1565.00;10.20;885.00;5.15;0
129;air_base;1511.00;11.40;903.00;0.42;0
129;supply_node;1574.00;10.00;894.00;4.39;0
129;supply_node;1600.00;9.95;929.00;2.15;0
129;supply_node;1538.00;10.95;915.00;3.63;0
129;supply_node;1495.00;10.55;860.00;0.28;0
129;supply_node;1519.00;11.15;903.00;2.87;0
129;supply_node;1541.00;10.90;876.00;5.80;0
129;supply_node;1527.00;11.12;853.00;2.45;0
129;supply_node;1553.00;10.45;850.00;5.03;0
129;supply_node;1477.00;10.05;873.00;1.69;0
129;supply_node;1484.00;10.10;897.00;3.17;0
129;supply_node;1520.00;10.88;929.00;0.92;0
129;supply_node;1558.00;10.30;922.00;3.86;0
129;supply_node;1552.00;10.57;897.00;5.34;0
129;supply_node;1579.00;10.07;914.00;3.10;0
129;supply_node;1509.00;10.85;841.00;4.57;0
129;supply_node;1518.00;11.23;876.00;1.23;0
129;supply_node;1540.00;11.65;944.00;5.27;0
129;supply_node;1580.00;10.00;934.00;0.46;0
129;supply_node;1502.00;11.25;888.00;3.40;0
129;supply_node;1563.00;10.28;875.00;5.99;0
129;supply_node;1579.00;9.90;871.00;2.64;0
129;supply_node;1480.00;9.98;838.00;5.57;0
129;naval_base;1474.00;9.80;838.00;-2.68;9209
129;naval_base;1477.00;9.57;860.00;-0.88;5953
129;naval_base;1609.00;9.53;920.00;0.27;9158
129;naval_base;1583.00;9.80;896.00;1.46;9177
129;naval_base;1583.00;9.75;881.00;-3.61;9177
129;naval_base;1590.00;9.78;917.00;-4.47;9158
129;bunker;1520.00;10.88;927.00;4.78;0
129;bunker;1543.00;10.80;876.00;2.61;0
129;bunker;1528.00;11.00;880.00;2.72;0
129;bunker;1526.00;11.23;854.00;0.56;0
129;bunker;1469.00;9.88;875.00;3.22;0
129;bunker;1601.00;9.90;929.00;4.78;0
129;bunker;1509.00;11.23;909.00;1.16;0
129;bunker;1562.00;10.20;900.00;5.28;0
129;bunker;1557.00;10.30;879.00;0.21;0
129;bunker;1534.00;11.88;951.00;3.23;0
129;bunker;1549.00;10.53;918.00;1.07;0
129;bunker;1580.00;9.90;880.00;3.73;0
129;bunker;1577.00;10.00;938.00;0.11;0
129;bunker;1517.00;10.95;840.00;1.67;0
129;bunker;1552.00;10.43;919.00;5.80;0
129;bunker;1558.00;10.50;861.00;0.72;0
129;bunker;1576.00;10.10;914.00;4.84;0
129;bunker;1508.00;11.40;898.00;0.12;0
129;bunker;1490.00;10.25;865.00;2.78;0
129;bunker;1478.00;9.85;904.00;5.45;0
129;bunker;1491.00;10.20;843.00;2.19;0
129;bunker;1580.00;9.90;899.00;4.85;0
129;coastal_bunker;1584.00;9.75;876.00;-3.61;0
129;coastal_bunker;1468.00;9.50;872.00;-0.88;0
129;coastal_bunker;1582.00;9.75;888.00;1.46;0
129;coastal_bunker;1481.00;9.50;850.00;-2.68;0
129;coastal_bunker;1589.00;9.78;916.00;-4.47;0
129;coastal_bunker;1596.00;9.50;918.00;0.27;0
129;dockyard;1591.00;9.78;918.00;-4.47;0
129;anti_air_building;1520.00;11.23;850.00;1.74;0
129;anti_air_building;1521.00;10.95;897.00;4.40;0
129;anti_air_building;1525.00;11.25;852.00;0.79;0
129;synthetic_refinery;1488.00;10.50;884.00;3.81;0
129;fuel_silo;1528.00;11.10;854.00;0.19;0
129;radar_station;1538.00;10.70;894.00;3.55;0
129;rocket_site;1506.00;10.70;839.00;4.41;0
129;nuclear_reactor;1550.00;10.98;949.00;2.25;0
129;floating_harbor;1589.96;9.50;892.23;-1.68;15
129;floating_harbor;1604.84;9.50;911.25;-2.88;186
129;floating_harbor;1465.62;9.50;863.52;-4.02;1858
129;floating_harbor;1592.94;9.50;905.29;-2.13;2406
129;floating_harbor;1592.08;9.50;863.53;-2.09;3114
129;floating_harbor;1473.87;9.50;850.26;0.46;3133
90;arms_factory;1455.00;10.20;1146.00;4.70;0
90;arms_factory;1456.00;10.00;1162.00;6.26;0
90;arms_factory;1446.00;9.85;1164.00;4.10;0
90;arms_factory;1402.00;11.03;1129.00;0.48;0
90;arms_factory;1466.00;10.15;1125.00;3.15;0
90;arms_factory;1404.00;11.00;1137.00;6.16;0
90;industrial_complex;1424.00;11.18;1099.00;1.09;0
90;industrial_complex;1438.00;10.85;1132.00;5.22;0
90;industrial_complex;1457.00;10.20;1148.00;0.49;0
90;industrial_complex;1438.00;10.40;1149.00;4.61;0
90;industrial_complex;1477.00;9.90;1158.00;5.82;0
90;industrial_complex;1455.00;10.60;1113.00;3.66;0
90;air_base;1418.00;10.10;1159.00;5.22;0
90;supply_node;1436.00;11.07;1129.00;3.91;0
90;supply_node;1398.00;10.73;1126.00;5.38;0
90;supply_node;1462.00;10.20;1129.00;3.14;0
90;supply_node;1458.00;10.18;1151.00;4.62;0
90;supply_node;1418.00;10.10;1159.00;1.28;0
90;supply_node;1415.00;10.85;1139.00;3.86;0
90;supply_node;1439.00;10.30;1154.00;0.51;0
90;supply_node;1392.00;10.10;1151.00;3.44;0
90;supply_node;1421.00;11.20;1112.00;6.03;0
90;supply_node;1474.00;9.93;1159.00;2.68;0
90;supply_node;1449.00;10.78;1111.00;4.16;0
90;naval_base;1456.00;9.57;1167.00;-2.94;8391
90;naval_base;1478.00;9.78;1164.00;-3.93;4903
90;naval_base;1427.00;9.75;1168.00;-3.61;7586
90;naval_base;1404.00;9.80;1163.00;-3.64;6100
90;naval_base;1434.00;9.78;1168.00;-2.91;7586
90;bunker;1401.00;10.28;1151.00;1.67;0
90;bunker;1441.00;10.57;1139.00;4.33;0
90;bunker;1415.00;11.00;1111.00;1.07;0
90;bunker;1450.00;10.10;1157.00;2.27;0
90;bunker;1419.00;11.15;1127.00;0.11;0
90;bunker;1463.00;9.85;1165.00;2.78;0
90;bunker;1405.00;10.90;1115.00;4.34;0
90;bunker;1408.00;10.05;1158.00;2.17;0
90;bunker;1455.00;10.23;1153.00;4.84;0
90;bunker;1460.00;10.35;1120.00;0.12;0
90;bunker;1450.00;10.85;1118.00;2.78;0
90;coastal_bunker;1481.00;9.75;1162.00;-3.93;0
90;coastal_bunker;1426.00;9.78;1168.00;-3.61;0
90;coastal_bunker;1452.00;9.75;1166.00;-2.94;0
90;coastal_bunker;1395.00;9.57;1160.00;-3.64;0
90;coastal_bunker;1441.00;9.80;1167.00;-3.61;0
90;dockyard;1412.00;9.80;1165.00;-2.08;0
90;anti_air_building;1453.00;10.70;1124.00;3.29;0
90;anti_air_building;1415.00;10.88;1135.00;1.13;0
90;anti_air_building;1409.00;10.60;1147.00;2.34;0
90;synthetic_refinery;1429.00;11.23;1131.00;0.18;0
90;fuel_silo;1400.00;10.70;1120.00;1.74;0
90;radar_station;1433.00;10.78;1134.00;4.89;0
90;rocket_site;1475.00;9.95;1155.00;0.79;0
90;nuclear_reactor;1443.00;11.15;1112.00;4.91;0
90;floating_harbor;1453.63;9.50;1172.86;0.20;1473
90;floating_harbor;1425.13;9.50;1173.26;-0.46;1509
90;floating_harbor;1434.43;9.50;1173.82;0.23;2201
90;floating_harbor;1377.47;9.50;1162.30;0.91;2401
90;floating_harbor;1482.95;9.50;1167.95;-0.79;2887
94;arms_factory;1480.00;10.05;1145.00;5.22;0
94;arms_factory;1542.00;10.12;1064.00;1.60;0
94;arms_factory;1510.00;9.80;1146.00;5.72;0
94;arms_factory;1499.00;9.90;1136.00;2.10;0
94;arms_factory;1511.00;10.50;1061.00;3.66;0
94;arms_factory;1483.00;10.30;1069.00;0.04;0
94;industrial_complex;1511.00;9.78;1097.00;4.17;0
94;industrial_complex;1510.00;9.80;1116.00;5.38;0
94;industrial_complex;1593.00;10.53;1089.00;2.11;0
94;industrial_complex;1573.00;10.65;1094.00;4.78;0
94;industrial_complex;1497.00;9.90;1144.00;1.16;0
94;industrial_complex;1511.00;10.40;1074.00;2.71;0
94;air_base;1517.00;10.50;1059.00;0.55;0
94;supply_node;1543.00;10.10;1070.00;4.86;0
94;supply_node;1520.00;10.40;1061.00;0.05;0
94;supply_node;1524.00;9.85;1109.00;2.98;0
94;supply_node;1554.00;10.40;1104.00;5.57;0
94;supply_node;1503.00;9.80;1149.00;2.22;0
94;supply_node;1485.00;10.00;1115.00;5.16;0
94;supply_node;1492.00;10.10;1076.00;1.46;0
94;supply_node;1585.00;10.82;1088.00;4.40;0
94;supply_node;1522.00;9.90;1131.00;5.87;0
94;supply_node;1515.00;10.05;1084.00;3.63;0
94;supply_node;1536.00;9.93;1092.00;0.28;0
94;supply_node;1482.00;10.00;1143.00;1.77;0
94;supply_node;1539.00;9.90;1128.00;5.81;0
94;supply_node;1501.00;9.70;1129.00;1.00;0
94;supply_node;1558.00;10.00;1121.00;3.93;0
94;supply_node;1576.00;10.12;1110.00;1.70;0
94;supply_node;1500.00;10.00;1102.00;3.17;0
94;supply_node;1564.00;10.88;1084.00;6.11;0
94;naval_base;1559.00;9.82;1127.00;-3.46;9048
94;naval_base;1583.00;9.88;1113.00;-4.35;8266
94;naval_base;1532.00;9.80;1141.00;-3.04;6881
94;naval_base;1517.00;9.70;1146.00;-3.14;8325
94;naval_base;1514.00;9.73;1148.00;-4.35;8325
94;bunker;1508.00;10.05;1091.00;2.34;0
94;bunker;1561.00;10.62;1089.00;0.18;0
94;bunker;1567.00;10.30;1109.00;1.74;0
94;bunker;1494.00;9.95;1130.00;4.40;0
94;bunker;1526.00;10.20;1073.00;0.79;0
94;bunker;1585.00;10.10;1107.00;4.91;0
94;bunker;1473.00;10.30;1144.00;5.01;0
94;bunker;1544.00;9.93;1129.00;2.85;0
